interview__key;Date;hh_02;settlement;members;memnal;Weight;fdpurch;fdcons;fdout;Z1;nfdpurch;nonfdgif;durble;expend;monincome;totincome;nonmoninc;y1_3amd.1.00;y1_3amd.2.00;y1_3amd.3.00;y1_3amd.4.00;y1_3amd.6.00;y1_3amd.8.00;y1_3amd.9.00;y1_3amd.10.00;y1_3amd.13.00;y1_3amd.14.00;y1_3amd.15.00;y1_3amd.17.00;y1_3amd.18.00;y1_3amd.19.00;y1_3amd.23.00;y1_3amd.28.00;hhch_0_3_sum;hhch_4_5_sum;hhch_6_11_sum;hhch_12_17_sum;hheld_63_65_sum;hheld_66_70_sum;hheld_71_80_sum;hheld_over81_sum;hheld_over63_sum;headsex;headeduc;headmerstatus;headage;aec_r;poverty;pweight;ae_r;hous_01;hous_13;hous_16;hous_29_0__1;hous_29_0__2;hous_29_0__3;hous_29_0__4;hous_29_0__5;hous_29_0__6;hous_29_0__7;hous_39;hous_44;soc_01;soc_05;hous_47
75-52-60-75;2021,04;3,00;2,00;2,00;2,00;222,14;44408,33;13869,71;0,00;1195,28;22468,75;15323,61;0,00;97265,68;224050,00;253243,32;29193,32;#ПУСТО!;#ПУСТО!;121050,00;103000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;1,00;#ПУСТО!;2,00;1,00;3,00;1,00;74,00;53572,07;1,00;444,28;1,83;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00;3,00;2,00;#ПУСТО!;1,00
75-55-45-27;2021,08;9,00;1,00;2,00;2,00;117,45;75498,51;0,00;0,00;1141,33;7061,01;28272,22;0,00;111973,07;89000,00;117272,22;28272,22;#ПУСТО!;#ПУСТО!;0,00;89000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;1,00;#ПУСТО!;2,00;1,00;3,00;1,00;75,00;66324,15;1,00;234,91;1,83;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
75-56-64-48;2021,10;11,00;1,00;4,00;4,00;138,21;57965,48;0,00;5866,07;1542,88;9581,25;48400,00;0,00;123355,68;130000,00;178400,00;48400,00;130000,00;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;1,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;3,00;1,00;31,00;34484,07;2,00;552,85;2,83;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;2,00;4,00;2,00;#ПУСТО!;1,00
75-58-15-43;2021,09;1,00;1,00;2,00;2,00;317,29;41019,05;2600,60;30416,67;2549,15;68111,61;116800,00;0,00;261497,07;450000,00;569400,60;119400,60;450000,00;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;6,00;1,00;24,00;97119,79;1,00;634,57;1,83;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
75-60-43-95;2021,03;1,00;1,00;4,00;4,00;294,30;99505,95;744,61;6083,33;802,06;27092,56;90833,33;6666,67;231728,52;306500,00;398077,95;91577,95;230000,00;#ПУСТО!;0,00;76500,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;1,00;2,00;3,00;3,00;77,00;61691,13;1,00;1177,19;3,34;2,00;1,00;1,00;-999999999,00;-999999999,00;1,00;-999999999,00;-999999999,00;-999999999,00;-999999999,00;1,00;3,00;2,00;#ПУСТО!;1,00
75-60-57-41;2021,11;1,00;1,00;2,00;2,00;254,35;96898,81;0,00;0,00;1623,96;27744,35;27900,00;0,00;154167,11;110000,00;137900,00;27900,00;110000,00;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;6,00;1,00;62,00;72156,97;1,00;508,70;1,83;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
75-61-93-40;2021,06;1,00;1,00;2,00;2,00;21,48;46906,85;0,00;0,00;1022,79;29417,26;50300,00;0,00;127646,90;124000,00;174300,00;50300,00;#ПУСТО!;#ПУСТО!;0,00;74000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;50000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;1,00;#ПУСТО!;2,00;1,00;3,00;1,00;71,00;84908,55;1,00;42,96;1,83;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;2,00;2,00;#ПУСТО!;1,00
75-64-94-35;2021,12;7,00;2,00;2,00;2,00;259,53;133594,35;0,00;0,00;1992,05;7691,07;32272,22;0,00;175549,68;119000,00;151272,22;32272,22;#ПУСТО!;#ПУСТО!;0,00;119000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;2,00;1,00;2,00;1,00;84,00;51866,96;1,00;519,06;1,83;2,00;1,00;1,00;-999999999,00;-999999999,00;1,00;-999999999,00;-999999999,00;-999999999,00;-999999999,00;2,00;3,00;2,00;#ПУСТО!;1,00
75-66-20-04;2021,03;1,00;1,00;4,00;4,00;92,66;60637,80;0,00;2933,04;3389,85;33784,23;179458,33;0,00;280203,24;100754,00;280212,33;179458,33;#ПУСТО!;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;100754,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;5,00;1,00;52,00;67795,47;1,00;370,63;3,34;2,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
75-71-82-96;2021,08;1,00;1,00;3,00;3,00;164,70;81386,31;0,00;10863,10;1393,46;26030,06;25100,00;0,00;144772,92;350000,00;375100,00;25100,00;#ПУСТО!;350000,00;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;3,00;1,00;32,00;76392,39;1,00;494,11;2,33;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
75-72-26-07;2021,09;1,00;1,00;2,00;2,00;21,48;49666,07;0,00;4997,02;1453,44;14404,46;21300,00;0,00;91821,00;204500,00;225800,00;21300,00;#ПУСТО!;170000,00;0,00;34500,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;1,00;#ПУСТО!;#ПУСТО!;2,00;1,00;5,00;1,00;69,00;63860,13;1,00;42,96;1,83;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
75-77-78-06;2021,08;1,00;1,00;4,00;4,00;164,70;118157,89;0,00;0,00;2063,54;209377,38;34900,00;50000,00;414498,81;300000,00;334900,00;34900,00;#ПУСТО!;300000,00;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;6,00;1,00;45,00;98548,07;1,00;658,81;3,34;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;2,00;2,00;#ПУСТО!;#ПУСТО!
75-82-34-55;2021,12;5,00;2,00;3,00;3,00;156,84;168160,71;14128,64;0,00;3333,00;2607,14;49133,33;0,00;237362,82;1066791,67;1130053,64;63261,97;100000,00;#ПУСТО!;966791,67;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;5,00;3,00;55,00;58058,44;1,00;470,53;2,60;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
75-84-05-81;2021,01;9,00;1,00;6,00;6,00;117,45;104676,79;21472,42;0,00;2893,59;48060,12;52500,00;0,00;229602,91;512000,00;585972,42;73972,42;410000,00;#ПУСТО!;0,00;102000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;#ПУСТО!;1,00;1,00;#ПУСТО!;#ПУСТО!;2,00;1,00;4,00;1,00;67,00;79040,31;1,00;704,72;4,27;2,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;2,00;2,00;#ПУСТО!;1,00
75-86-59-30;2021,09;5,00;2,00;4,00;4,00;156,84;39650,30;18294,53;0,00;1868,59;47915,18;30000,00;0,00;137728,60;344500,00;392794,53;48294,53;280000,00;#ПУСТО!;17500,00;47000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;1,00;1,00;2,00;1,00;55,00;56993,18;1,00;627,37;3,34;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00;2,00;2,00;#ПУСТО!;1,00
75-92-63-15;2021,11;11,00;2,00;4,00;4,00;99,80;85058,04;0,00;10645,83;1097,18;63898,21;85708,33;0,00;246407,59;121666,67;207375,00;85708,33;120000,00;#ПУСТО!;1666,67;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;1,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;3,00;4,00;32,00;71057,64;1,00;399,19;2,56;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;3,00;4,00;2,00;#ПУСТО!;1,00
75-93-83-72;2021,01;4,00;1,00;2,00;2,00;109,82;23920,54;21942,67;3584,82;2278,82;38312,86;85400,00;25000,00;200439,71;550000,00;657342,67;107342,67;100000,00;200000,00;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;250000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;3,00;1,00;26,00;76476,54;1,00;219,65;1,83;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;2,00;2,00;#ПУСТО!;#ПУСТО!
75-94-01-11;2021,04;6,00;1,00;1,00;1,00;156,33;25897,62;738,85;0,00;1205,65;5510,71;14700,00;0,00;48052,83;75000,00;90438,85;15438,85;75000,00;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;6,00;4,00;50,00;76595,28;1,00;156,33;1,00;4,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
75-96-07-94;2021,07;1,00;1,00;5,00;5,00;317,29;102330,36;1597,82;0,00;7701,34;150226,79;59666,67;0,00;321522,97;658000,00;719264,49;61264,49;550000,00;#ПУСТО!;0,00;108000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;2,00;#ПУСТО!;#ПУСТО!;2,00;1,00;3,00;1,00;70,00;79219,75;1,00;1586,44;4,06;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;2,00;2,00;#ПУСТО!;1,00
75-98-57-56;2021,10;1,00;1,00;2,00;2,00;294,30;76519,64;0,00;0,00;418,84;16120,83;43500,00;4166,67;140725,98;238000,00;281500,00;43500,00;185000,00;#ПУСТО!;0,00;53000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;1,00;2,00;2,00;3,00;83,00;72845,83;1,00;588,59;1,83;2,00;1,00;1,00;-999999999,00;-999999999,00;1,00;-999999999,00;-999999999,00;-999999999,00;-999999999,00;1,00;2,00;2,00;#ПУСТО!;1,00
76-01-46-05;2021,05;7,00;1,00;5,00;5,00;199,57;79626,49;21014,20;0,00;5079,53;16294,64;39491,67;0,00;161506,52;239000,00;299505,87;60505,87;150000,00;#ПУСТО!;0,00;#ПУСТО!;34000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;55000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;1,00;1,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;3,00;1,00;36,00;44054,06;2,00;997,85;3,30;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;3,00;1,00;4,00;#ПУСТО!
76-02-32-38;2021,04;7,00;1,00;2,00;2,00;199,57;40584,52;0,00;0,00;1667,23;4106,25;73900,00;0,00;120258,00;125000,00;198900,00;73900,00;#ПУСТО!;#ПУСТО!;0,00;125000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;1,00;#ПУСТО!;2,00;1,00;5,00;1,00;79,00;67338,72;1,00;399,14;1,83;2,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;2,00;2,00;#ПУСТО!;1,00
76-04-67-71;2021,09;4,00;1,00;2,00;2,00;109,82;13274,70;0,00;0,00;840,92;0,00;5100,00;0,00;19215,63;90000,00;95100,00;5100,00;90000,00;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;4,00;4,00;56,00;18683,57;3,00;219,65;1,83;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
76-06-30-22;2021,03;8,00;1,00;7,00;7,00;185,77;53489,88;0,00;0,00;4385,54;24686,90;120000,00;0,00;202562,33;471500,00;591500,00;120000,00;260000,00;#ПУСТО!;0,00;185000,00;#ПУСТО!;#ПУСТО!;26500,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;#ПУСТО!;2,00;1,00;5,00;1,00;78,00;50041,02;1,00;1300,38;5,20;2,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;2,00;2,00;#ПУСТО!;#ПУСТО!
76-06-60-82;2021,03;6,00;1,00;3,00;3,00;156,33;85927,08;0,00;0,00;2865,19;36934,52;52700,00;0,00;178426,79;185000,00;237700,00;52700,00;170000,00;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;15000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;6,00;1,00;52,00;70412,77;1,00;468,99;2,49;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
76-06-62-03;2021,10;10,00;2,00;5,00;5,00;40,75;26397,32;49947,90;0,00;1638,20;32011,61;22659,17;0,00;132654,19;14041,67;86648,73;72607,07;#ПУСТО!;#ПУСТО!;14041,67;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;2,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;3,00;1,00;38,00;48621,13;1,00;203,73;3,30;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
76-10-64-79;2021,04;1,00;1,00;1,00;1,00;326,88;8581,85;17300,81;0,00;999,63;0,00;62150,00;0,00;89032,28;176000,00;255450,81;79450,81;60000,00;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;116000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;6,00;2,00;34,00;63510,76;1,00;326,88;1,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;4,00;2,00;#ПУСТО!;1,00
76-12-80-98;2021,10;10,00;2,00;2,00;2,00;40,75;89099,11;26742,83;0,00;1126,08;34080,36;5200,00;0,00;156248,38;87000,00;118942,83;31942,83;#ПУСТО!;#ПУСТО!;28000,00;59000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;1,00;#ПУСТО!;#ПУСТО!;2,00;1,00;3,00;1,00;66,00;60685,27;1,00;81,49;1,83;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
76-13-94-82;2021,01;3,00;2,00;4,00;4,00;222,14;18684,52;4084,56;0,00;4972,64;38144,35;35900,00;0,00;101786,07;307000,00;346984,56;39984,56;170000,00;#ПУСТО!;60000,00;77000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;1,00;1,00;3,00;1,00;54,00;103810,32;1,00;888,56;3,34;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00;3,00;2,00;#ПУСТО!;1,00
76-14-27-73;2021,05;9,00;2,00;2,00;2,00;117,31;56835,71;17546,24;0,00;1866,82;25441,96;12816,67;0,00;114507,40;185000,00;215362,90;30362,90;81000,00;#ПУСТО!;19000,00;85000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;1,00;5,00;1,00;64,00;54430,31;1,00;234,63;1,83;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
76-17-80-38;2021,03;10,00;2,00;2,00;2,00;40,75;10711,01;28168,88;0,00;2584,12;15586,31;808783,33;0,00;865833,66;515750,00;1352702,22;836952,22;68000,00;#ПУСТО!;3333,33;26500,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;416666,67;#ПУСТО!;1250,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;3,00;1,00;53,00;482739,25;1,00;81,49;1,83;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
76-17-81-68;2021,12;7,00;2,00;5,00;5,00;259,53;297627,08;0,00;0,00;3086,14;36721,13;45500,00;8333,33;391267,69;204200,00;249700,00;45500,00;170000,00;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;34200,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;1,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;3,00;5,00;44,00;47619,75;2,00;1297,64;3,56;2,00;1,00;1,00;-999999999,00;-999999999,00;-999999999,00;-999999999,00;-999999999,00;1,00;-999999999,00;2,00;3,00;2,00;#ПУСТО!;1,00
76-18-72-76;2021,07;4,00;2,00;3,00;3,00;192,16;25115,48;3184,32;0,00;2384,23;15000,00;18452,78;53333,33;117470,13;170833,33;192470,43;21637,10;#ПУСТО!;170000,00;833,33;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;3,00;1,00;56,00;28322,52;2,00;576,47;2,60;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00;3,00;2,00;#ПУСТО!;1,00
76-20-13-07;2021,02;4,00;2,00;7,00;7,00;192,16;51404,17;29727,81;0,00;4848,90;108663,10;101125,00;0,00;295768,97;156000,00;286852,81;130852,81;#ПУСТО!;#ПУСТО!;90000,00;66000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;#ПУСТО!;1,00;1,00;#ПУСТО!;2,00;1,00;5,00;1,00;73,00;63381,83;1,00;1345,10;5,20;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00;3,00;2,00;#ПУСТО!;#ПУСТО!
